City,Neighborhood,Listing_Type,Property_Type,Bedrooms,Bathrooms,Size_m2,Has_Pool,Has_Garden,Is_Furnished,Latitude,Longitude,Price_MAD
Marrakech,Hivernage,Buy,Villa,5,5,201,1,1,0,31.62938,-7.96433,5097821
Tangier,Centre Ville,Buy,Apartment,4,3,70,0,0,1,35.75073,-5.81067,731404
Rabat,Agdal,Buy,Studio,1,1,60,0,0,1,34.00754,-6.82176,650490
Casablanca,Hay Mockh,Buy,Apartment,3,1,141,0,0,0,33.55237,-7.56354,1852946
Rabat,Souissi,Buy,Studio,1,1,53,0,0,0,34.0204,-6.82524,595389
Casablanca,Sidi Maârouf,Buy,Apartment,2,3,144,0,0,1,33.52259,-7.58852,1652250
Rabat,Hay Riad,Rent,Apartment,2,2,129,0,0,0,34.02203,-6.83101,14806
Marrakech,Palmeraie,Buy,Apartment,4,2,140,0,0,0,31.57173,-7.97523,1805420
Marrakech,Guéliz,Buy,Apartment,4,2,64,0,0,0,31.66012,-7.95672,595459
Casablanca,Anfa,Rent,Riad,3,4,517,1,1,1,33.55933,-7.59105,154906
Rabat,Agdal,Rent,Villa,8,3,492,0,1,1,34.00863,-6.84765,76070
Rabat,Souissi,Rent,Apartment,2,2,115,0,0,1,33.99021,-6.82335,11490
Tangier,Moujahidine,Buy,Apartment,3,1,123,0,0,1,35.73216,-5.8385,1126399
Rabat,Océan,Buy,Studio,1,1,38,0,0,1,34.03847,-6.82636,422232
Tangier,Malabata,Buy,Apartment,3,3,165,0,0,0,35.74858,-5.82616,2093681
Rabat,Souissi,Rent,Apartment,2,1,101,0,0,1,34.00102,-6.84222,9941
Rabat,Hassan,Buy,Studio,1,1,49,0,0,1,34.02035,-6.86027,547775
Marrakech,Palmeraie,Rent,Riad,5,5,243,1,1,1,31.58345,-7.99,59893
Tangier,Marshane,Buy,Studio,1,1,50,0,0,1,35.74612,-5.8132,518813
Casablanca,Maârif,Buy,Apartment,4,3,111,0,0,0,33.57133,-7.57137,1368550
Marrakech,Guéliz,Buy,Land,0,0,392,0,0,0,31.65553,-7.94987,2864204
Tangier,Malabata,Buy,Apartment,2,1,90,0,0,1,35.76127,-5.79956,1226677
Rabat,Souissi,Rent,Apartment,3,3,64,0,0,1,34.01359,-6.83791,5704
Tangier,Marshane,Rent,Studio,1,1,41,0,0,0,35.74345,-5.80802,2359
Casablanca,Bourgogne,Rent,Riad,4,6,575,0,1,0,33.55216,-7.57907,78338
Casablanca,Maârif,Rent,Villa,8,3,711,1,1,1,33.55747,-7.57221,103815
Casablanca,Sidi Maârouf,Rent,Studio,1,1,54,0,0,0,33.59302,-7.60494,4427
Tangier,Centre Ville,Rent,Apartment,4,2,148,0,0,1,35.76512,-5.85251,12178
Tangier,Centre Ville,Buy,Villa,3,3,275,1,1,1,35.74663,-5.81544,4452475
Tangier,Malabata,Buy,Villa,8,4,555,1,1,1,35.77442,-5.82213,11302485
Rabat,Souissi,Rent,Apartment,2,3,150,0,0,1,34.0,-6.88093,14447
Marrakech,Medina,Buy,Land,0,0,1141,0,0,0,31.61982,-7.98773,8575702
Marrakech,Guéliz,Buy,Villa,4,3,442,1,1,0,31.64671,-7.99276,7430858
Rabat,Hassan,Buy,Land,0,0,1745,0,0,0,34.03765,-6.85787,15234808
Marrakech,Sidi Ghanem,Buy,Riad,3,2,516,0,1,0,31.64276,-7.95763,7816918
Tangier,Moujahidine,Buy,Land,0,0,1786,0,0,0,35.75761,-5.83572,13440384
Casablanca,Anfa,Buy,Apartment,3,3,69,0,0,0,33.59787,-7.58937,1213172
Rabat,Hay Riad,Buy,Villa,7,6,386,1,1,0,33.98292,-6.84003,9458016
Casablanca,Maârif,Buy,Land,0,0,1161,0,0,0,33.5989,-7.57634,10387858
Marrakech,Medina,Buy,Apartment,2,1,101,0,0,1,31.64607,-7.99963,1164263
Marrakech,Medina,Rent,Apartment,4,2,168,0,0,0,31.61789,-7.96933,11889
Marrakech,Sidi Ghanem,Buy,Villa,5,3,510,1,1,0,31.61921,-8.0033,8401228
Marrakech,Sidi Ghanem,Buy,Apartment,4,1,81,0,0,1,31.6138,-7.96813,938788
Rabat,Océan,Rent,Apartment,2,1,70,0,0,0,34.01182,-6.85801,5645
Rabat,Hay Riad,Buy,Apartment,4,2,139,0,0,1,34.05544,-6.84959,2359800
Tangier,Marshane,Buy,Apartment,4,2,121,0,0,0,35.79312,-5.84902,980800
Tangier,Marshane,Buy,Apartment,3,1,148,0,0,0,35.74846,-5.78284,1369915
Tangier,Moujahidine,Rent,Apartment,3,2,86,0,0,0,35.79673,-5.79627,5266
Marrakech,Medina,Buy,Studio,1,1,57,0,0,1,31.64507,-7.99212,619783
Rabat,Hassan,Rent,Apartment,2,2,125,0,0,1,34.04322,-6.85459,12693
Rabat,Hay Riad,Buy,Villa,6,2,473,1,1,0,33.99807,-6.84547,10956424
Casablanca,Sidi Maârouf,Buy,Apartment,3,3,113,0,0,0,33.5827,-7.61711,1419911
Marrakech,Medina,Buy,Land,0,0,1283,0,0,0,31.60902,-7.94402,10543544
Rabat,Hay Riad,Buy,Apartment,2,2,125,0,0,0,34.04385,-6.84768,1880275
Rabat,Hassan,Buy,Villa,3,2,602,1,1,1,34.01112,-6.86399,9942655
Marrakech,Sidi Ghanem,Rent,Apartment,3,1,66,0,0,0,31.61894,-7.96567,4636
Tangier,Marshane,Rent,Studio,1,1,47,0,0,0,35.75018,-5.86589,3030
Casablanca,Hay Mockh,Buy,Apartment,2,2,153,0,0,0,33.56926,-7.56199,1829746
Tangier,Marshane,Rent,Apartment,2,2,66,0,0,1,35.75895,-5.79855,5082
Marrakech,Medina,Buy,Studio,1,1,47,0,0,0,31.6366,-8.00306,435723
Tangier,Moujahidine,Buy,Riad,7,4,321,0,0,0,35.7575,-5.83807,4402101
Rabat,Océan,Rent,Studio,1,1,60,0,0,0,34.00409,-6.86006,4733
Marrakech,Hivernage,Buy,Studio,1,1,49,0,0,1,31.62907,-7.99604,667347
Casablanca,Maârif,Rent,Studio,1,1,31,0,0,0,33.57513,-7.61242,2435
Rabat,Hassan,Rent,Studio,1,1,46,0,0,0,34.02224,-6.83128,3751
Marrakech,Medina,Rent,Apartment,4,2,80,0,0,0,31.64719,-7.99948,6139
Rabat,Océan,Rent,Villa,5,6,721,1,1,1,34.02677,-6.86873,108557
Rabat,Hassan,Buy,Villa,3,4,539,1,1,1,34.00473,-6.84791,8598760
Rabat,Agdal,Rent,Apartment,4,2,93,0,0,1,34.02491,-6.81863,9109
Marrakech,Guéliz,Rent,Studio,1,1,48,0,0,0,31.62359,-7.97805,3499
Tangier,Centre Ville,Buy,Apartment,4,1,64,0,0,1,35.73806,-5.89243,584154
Casablanca,Anfa,Buy,Studio,1,1,30,0,0,0,33.56413,-7.5496,495105
Tangier,Centre Ville,Buy,Villa,6,3,620,1,1,1,35.75992,-5.84856,9254367
Tangier,Malabata,Buy,Apartment,4,1,126,0,0,0,35.74693,-5.82195,1510957
Rabat,Hassan,Rent,Apartment,4,2,100,0,0,1,34.02335,-6.80911,9174
Tangier,Marshane,Buy,Land,0,0,1218,0,0,0,35.75229,-5.82377,8684077
Rabat,Souissi,Buy,Studio,1,1,49,0,0,0,34.03856,-6.84316,543172
Marrakech,Medina,Buy,Apartment,4,2,88,0,0,1,31.65027,-7.97099,907758
Rabat,Souissi,Buy,Land,0,0,1543,0,0,0,34.02317,-6.87037,13000334
Marrakech,Palmeraie,Buy,Villa,5,5,557,1,1,1,31.65326,-7.97037,11913854
Rabat,Souissi,Buy,Villa,3,6,756,0,1,1,34.03059,-6.85853,13364426
Rabat,Hay Riad,Rent,Studio,1,1,39,0,0,0,34.01559,-6.83193,4491
Casablanca,Sidi Maârouf,Rent,Apartment,3,3,92,0,0,1,33.554,-7.58133,9453
Marrakech,Hivernage,Buy,Apartment,4,2,179,0,0,1,31.63333,-7.97628,2558661
Rabat,Hay Riad,Buy,Apartment,2,3,154,0,0,1,33.99965,-6.83303,2606575
Marrakech,Guéliz,Buy,Apartment,4,3,88,0,0,1,31.63015,-7.98644,935096
Casablanca,Maârif,Buy,Land,0,0,946,0,0,0,33.57699,-7.59686,8513840
Rabat,Hassan,Buy,Studio,1,1,33,0,0,1,34.05706,-6.83458,397665
Marrakech,Guéliz,Buy,Studio,1,1,60,0,0,1,31.58706,-7.99326,649247
Marrakech,Palmeraie,Buy,Apartment,4,2,121,0,0,1,31.64042,-7.9979,1857701
Rabat,Souissi,Rent,Apartment,3,3,67,0,0,1,34.01306,-6.86005,6467
Casablanca,Bourgogne,Buy,Riad,4,6,238,1,0,1,33.54273,-7.56492,5148728
Marrakech,Guéliz,Buy,Land,0,0,1812,0,0,0,31.61143,-7.97461,15006773
Tangier,Moujahidine,Rent,Villa,4,4,238,0,1,1,35.75146,-5.82351,31110
Casablanca,Sidi Maârouf,Rent,Villa,5,5,756,1,1,1,33.57563,-7.55102,117091
Marrakech,Sidi Ghanem,Rent,Apartment,3,2,84,0,0,1,31.65007,-8.00743,8314
Rabat,Hay Riad,Buy,Studio,1,1,53,0,0,0,34.03359,-6.81941,777069
Rabat,Hay Riad,Buy,Riad,3,4,502,1,1,0,34.00157,-6.8386,12653855
Tangier,Moujahidine,Buy,Land,0,0,1155,0,0,0,35.71605,-5.81705,9109014
Rabat,Agdal,Rent,Apartment,3,3,72,0,0,0,34.01646,-6.83317,5787
Marrakech,Palmeraie,Rent,Studio,1,1,40,0,0,1,31.64428,-7.96879,4604
Casablanca,Sidi Maârouf,Buy,Riad,6,3,657,1,1,0,33.59087,-7.60034,12350095
Casablanca,Sidi Maârouf,Buy,Apartment,4,2,148,0,0,0,33.58045,-7.55304,1632689
Casablanca,Hay Mockh,Rent,Apartment,3,1,111,0,0,1,33.5354,-7.59573,11771
Rabat,Agdal,Rent,Apartment,4,2,107,0,0,1,34.03991,-6.80739,11251
Marrakech,Hivernage,Rent,Apartment,3,1,118,0,0,1,31.64419,-7.99409,13634
Rabat,Hassan,Buy,Land,0,0,1537,0,0,0,34.0223,-6.81836,12345196
Tangier,Centre Ville,Buy,Villa,4,6,283,1,1,1,35.7648,-5.82116,4445158
Rabat,Agdal,Buy,Villa,7,2,263,1,1,1,33.96684,-6.82804,4517814
Marrakech,Sidi Ghanem,Buy,Studio,1,1,47,0,0,0,31.64722,-7.9765,464677
Rabat,Océan,Buy,Villa,6,2,410,1,1,0,34.0537,-6.82676,6693993
Tangier,Malabata,Buy,Apartment,3,1,125,0,0,0,35.75437,-5.88206,1622950
Casablanca,Bourgogne,Buy,Villa,6,4,222,0,1,1,33.57397,-7.5559,4257199
Marrakech,Sidi Ghanem,Rent,Apartment,2,1,114,0,0,0,31.62071,-8.02526,7254
Casablanca,Bourgogne,Rent,Apartment,2,1,179,0,0,0,33.54497,-7.59146,14637
Rabat,Hassan,Rent,Apartment,2,1,158,0,0,1,34.0168,-6.84146,13888
Tangier,Marshane,Rent,Apartment,3,2,171,0,0,1,35.75332,-5.84904,14145
Tangier,Moujahidine,Buy,Villa,3,6,336,1,1,0,35.76705,-5.83761,4736392
Marrakech,Sidi Ghanem,Rent,Villa,6,6,330,1,1,0,31.62312,-7.99702,37705
Casablanca,Maârif,Buy,Apartment,3,2,146,0,0,1,33.56512,-7.60286,1764005
Tangier,Moujahidine,Buy,Apartment,2,1,118,0,0,0,35.76484,-5.82383,1084919
Rabat,Hay Riad,Rent,Studio,1,1,59,0,0,1,34.0238,-6.8539,8354
Casablanca,Maârif,Rent,Apartment,4,2,138,0,0,1,33.53006,-7.60418,13264
Casablanca,Anfa,Buy,Studio,1,1,36,0,0,0,33.58334,-7.59317,625190
Casablanca,Hay Mockh,Buy,Apartment,4,3,150,0,0,1,33.57113,-7.58942,1900355
Marrakech,Guéliz,Buy,Villa,6,5,439,1,1,1,31.63713,-7.96837,6408714
Casablanca,Anfa,Buy,Apartment,4,2,89,0,0,1,33.55023,-7.58763,1394297
Rabat,Océan,Buy,Apartment,4,3,164,0,0,0,34.07446,-6.85131,1639381
Rabat,Hay Riad,Rent,Apartment,4,3,88,0,0,0,34.04621,-6.85892,9521
Rabat,Agdal,Buy,Riad,7,6,379,1,1,0,34.0577,-6.85651,6657263
Rabat,Hassan,Rent,Riad,7,4,626,1,0,0,34.04875,-6.8466,92088
Tangier,Centre Ville,Buy,Land,0,0,1839,0,0,0,35.72311,-5.84786,13458475
Marrakech,Medina,Rent,Villa,8,3,674,1,1,1,31.65015,-7.95857,93494
Tangier,Centre Ville,Rent,Apartment,3,1,92,0,0,0,35.74021,-5.8426,4996
Casablanca,Hay Mockh,Buy,Villa,5,2,748,1,1,0,33.56186,-7.59398,13515226
Rabat,Hassan,Rent,Villa,8,6,240,1,1,0,33.98832,-6.81615,28307
Marrakech,Palmeraie,Buy,Apartment,2,2,98,0,0,1,31.61331,-7.97262,1417901
Casablanca,Anfa,Rent,Apartment,2,3,75,0,0,1,33.57106,-7.58161,9913
Tangier,Centre Ville,Rent,Apartment,4,3,150,0,0,0,35.75432,-5.80203,8620
Marrakech,Sidi Ghanem,Buy,Apartment,3,2,108,0,0,0,31.62763,-7.97652,1163895
Rabat,Souissi,Buy,Studio,1,1,38,0,0,0,34.01875,-6.83265,408428
Tangier,Moujahidine,Rent,Apartment,2,3,120,0,0,1,35.76317,-5.85761,9438
Rabat,Hay Riad,Buy,Studio,1,1,41,0,0,0,33.98488,-6.85245,601008
Casablanca,Bourgogne,Rent,Apartment,2,3,78,0,0,0,33.54787,-7.6071,6822
Tangier,Marshane,Buy,Apartment,2,1,102,0,0,0,35.73805,-5.82922,907726
Marrakech,Palmeraie,Buy,Apartment,4,3,180,0,0,1,31.63534,-7.96311,2605659
Rabat,Hassan,Buy,Apartment,4,3,154,0,0,0,34.01159,-6.84372,1685714
Marrakech,Medina,Buy,Apartment,2,1,152,0,0,1,31.63482,-7.94572,1686170
Marrakech,Sidi Ghanem,Rent,Riad,8,2,736,0,1,1,31.63488,-7.98796,116391
Casablanca,Maârif,Buy,Land,0,0,944,0,0,0,33.57061,-7.61325,9934180
Marrakech,Hivernage,Buy,Land,0,0,239,0,0,0,31.59404,-7.95586,2562117
Marrakech,Guéliz,Rent,Riad,4,6,666,0,1,1,31.63431,-8.02949,110221
Tangier,Moujahidine,Buy,Land,0,0,132,0,0,0,35.7584,-5.82829,1012654
Casablanca,Bourgogne,Buy,Villa,7,5,212,0,1,1,33.59642,-7.59389,4277799
Rabat,Agdal,Rent,Studio,1,1,46,0,0,1,34.03277,-6.90041,4598
Tangier,Centre Ville,Buy,Apartment,2,1,127,0,0,0,35.79864,-5.83883,1193910
Marrakech,Sidi Ghanem,Buy,Apartment,4,2,164,0,0,0,31.61007,-8.00869,1739855
Tangier,Malabata,Rent,Apartment,3,2,118,0,0,1,35.74879,-5.81687,11633
Marrakech,Medina,Buy,Studio,1,1,51,0,0,1,31.61667,-7.97246,588383
Casablanca,Maârif,Buy,Riad,3,5,588,0,1,1,33.58479,-7.58081,11699517
Marrakech,Guéliz,Rent,Apartment,3,2,142,0,0,1,31.62624,-7.996,12681
Casablanca,Bourgogne,Rent,Apartment,2,1,87,0,0,1,33.57524,-7.5925,9858
Tangier,Marshane,Rent,Studio,1,1,31,0,0,1,35.72163,-5.82973,2213
Rabat,Océan,Buy,Studio,1,1,48,0,0,1,34.01732,-6.83995,528627
Marrakech,Medina,Buy,Apartment,2,1,135,0,0,0,31.61412,-7.9999,1431940
Tangier,Malabata,Buy,Apartment,3,1,132,0,0,0,35.75393,-5.82133,1655361
Tangier,Marshane,Rent,Villa,6,3,280,1,1,1,35.7607,-5.82845,35617
Casablanca,Maârif,Buy,Apartment,3,1,167,0,0,0,33.57326,-7.56973,1983699
Tangier,Marshane,Buy,Villa,3,4,661,1,1,0,35.76369,-5.84383,8747441
Tangier,Moujahidine,Buy,Studio,1,1,35,0,0,1,35.76423,-5.80661,366472
Tangier,Malabata,Rent,Riad,7,4,452,1,0,0,35.75899,-5.86938,68072
Marrakech,Palmeraie,Rent,Villa,5,4,309,0,1,1,31.61698,-7.98079,58144
Tangier,Marshane,Buy,Apartment,3,1,76,0,0,0,35.776,-5.85134,658865
Tangier,Moujahidine,Rent,Apartment,4,3,125,0,0,0,35.77407,-5.84376,7220
Casablanca,Maârif,Buy,Land,0,0,824,0,0,0,33.59012,-7.59255,7716307
Casablanca,Bourgogne,Buy,Apartment,4,2,170,0,0,0,33.57179,-7.55017,1994160
Rabat,Hassan,Buy,Riad,6,2,772,1,1,1,34.04021,-6.81688,15236279
Marrakech,Palmeraie,Buy,Land,0,0,447,0,0,0,31.60839,-7.95993,4611259
Marrakech,Medina,Buy,Villa,5,4,704,0,1,0,31.62671,-7.9901,11633897
Rabat,Hassan,Buy,Apartment,3,2,160,0,0,0,33.99207,-6.84579,1713784
Rabat,Hay Riad,Rent,Apartment,4,3,123,0,0,1,34.01184,-6.81255,17871
Marrakech,Palmeraie,Buy,Apartment,2,1,98,0,0,0,31.62209,-7.93902,1476315
Tangier,Marshane,Rent,Villa,7,5,537,1,1,0,35.72842,-5.81764,47599
Marrakech,Medina,Buy,Riad,5,6,405,1,0,0,31.651,-8.00847,6539894
Rabat,Souissi,Buy,Apartment,4,3,141,0,0,0,34.01433,-6.82954,1509987
Marrakech,Medina,Rent,Apartment,3,2,164,0,0,1,31.59462,-7.97872,15925
Rabat,Agdal,Rent,Apartment,4,1,135,0,0,1,34.01633,-6.86149,13143
Marrakech,Sidi Ghanem,Buy,Villa,3,5,414,1,1,0,31.62795,-7.9808,6463251
Casablanca,Hay Mockh,Buy,Villa,8,5,342,1,1,0,33.54948,-7.56751,6809777
Marrakech,Palmeraie,Buy,Villa,6,2,659,1,1,0,31.62475,-7.97726,13590489
Tangier,Moujahidine,Rent,Apartment,4,1,161,0,0,1,35.76154,-5.80302,12176
Casablanca,Maârif,Rent,Apartment,2,3,145,0,0,0,33.59287,-7.61683,12700
Casablanca,Bourgogne,Buy,Apartment,4,3,142,0,0,0,33.57657,-7.58492,1799552
Rabat,Hassan,Buy,Apartment,2,1,72,0,0,0,34.01298,-6.84519,748952
Marrakech,Palmeraie,Rent,Apartment,3,2,119,0,0,1,31.62598,-7.94787,13819
Marrakech,Medina,Buy,Land,0,0,150,0,0,0,31.64024,-7.98007,1098145
Tangier,Malabata,Rent,Apartment,3,2,177,0,0,1,35.752,-5.84035,19801
Casablanca,Anfa,Buy,Villa,5,4,551,1,1,0,33.57961,-7.59719,14694171
Tangier,Marshane,Rent,Villa,6,2,648,1,1,0,35.74328,-5.85915,66440
Casablanca,Sidi Maârouf,Rent,Apartment,2,3,74,0,0,0,33.5797,-7.5774,5401
Rabat,Agdal,Rent,Apartment,4,1,179,0,0,1,34.0042,-6.79981,16175
Marrakech,Sidi Ghanem,Buy,Villa,4,6,363,0,1,0,31.62958,-8.01363,5744198
Tangier,Centre Ville,Rent,Apartment,3,3,83,0,0,0,35.75589,-5.80654,5026
Tangier,Moujahidine,Buy,Apartment,2,3,138,0,0,1,35.75549,-5.85864,1216853
Tangier,Moujahidine,Rent,Studio,1,1,42,0,0,0,35.75092,-5.82223,2752
Marrakech,Hivernage,Rent,Studio,1,1,38,0,0,1,31.63046,-7.97446,4608
Casablanca,Bourgogne,Buy,Villa,3,6,391,0,1,0,33.57689,-7.60304,7824929
Casablanca,Sidi Maârouf,Rent,Riad,8,5,740,1,1,0,33.57363,-7.57836,120018
Tangier,Malabata,Buy,Apartment,3,2,168,0,0,0,35.79559,-5.83782,2009833
Marrakech,Medina,Buy,Riad,7,6,286,1,1,0,31.63414,-8.00516,5140890
Casablanca,Anfa,Buy,Apartment,3,3,78,0,0,1,33.54809,-7.57771,1311879
Tangier,Centre Ville,Buy,Riad,7,5,633,0,1,1,35.75642,-5.85146,8392732
Marrakech,Sidi Ghanem,Buy,Riad,4,5,495,0,1,0,31.62233,-7.99405,7856129
Casablanca,Sidi Maârouf,Buy,Land,0,0,119,0,0,0,33.54622,-7.62187,1200494
Tangier,Centre Ville,Buy,Land,0,0,499,0,0,0,35.72217,-5.81385,3799421
Tangier,Moujahidine,Rent,Apartment,3,3,122,0,0,0,35.78707,-5.8589,6939
Tangier,Moujahidine,Rent,Studio,1,1,35,0,0,0,35.75979,-5.85308,1982
Casablanca,Anfa,Rent,Apartment,3,1,95,0,0,0,33.57738,-7.59359,10177
Rabat,Hay Riad,Buy,Villa,6,6,707,1,1,0,34.06043,-6.87288,16807645
Casablanca,Sidi Maârouf,Buy,Apartment,4,2,129,0,0,1,33.58869,-7.59561,1740687
Casablanca,Hay Mockh,Buy,Apartment,4,1,114,0,0,0,33.57055,-7.55958,1367326
Marrakech,Medina,Rent,Apartment,2,2,93,0,0,0,31.61849,-8.00162,6972
Casablanca,Hay Mockh,Rent,Apartment,2,1,86,0,0,1,33.52102,-7.58582,9500
Rabat,Océan,Buy,Apartment,4,2,81,0,0,1,34.04164,-6.82679,970105
Marrakech,Hivernage,Rent,Studio,1,1,55,0,0,0,31.59393,-7.97471,5309
Rabat,Océan,Rent,Apartment,3,3,128,0,0,0,34.0347,-6.89277,8744
Rabat,Souissi,Buy,Apartment,4,2,169,0,0,1,33.99916,-6.86332,1806073
Casablanca,Anfa,Rent,Riad,6,2,483,1,0,1,33.59745,-7.57339,139299
Marrakech,Hivernage,Buy,Apartment,4,2,166,0,0,0,31.65338,-8.00072,2471239
Tangier,Moujahidine,Rent,Apartment,2,3,140,0,0,0,35.78869,-5.8684,8670
Tangier,Moujahidine,Rent,Apartment,3,1,141,0,0,1,35.74289,-5.82355,11615
Casablanca,Hay Mockh,Buy,Land,0,0,1155,0,0,0,33.54133,-7.57394,11563507
Rabat,Souissi,Buy,Apartment,3,2,101,0,0,1,34.06081,-6.7794,1130646
Casablanca,Hay Mockh,Buy,Studio,1,1,50,0,0,1,33.59474,-7.56989,645023
Rabat,Agdal,Buy,Riad,7,5,423,1,1,0,34.03422,-6.83317,7394845
Rabat,Souissi,Buy,Apartment,3,3,133,0,0,0,33.99492,-6.86604,1603016
Tangier,Marshane,Buy,Riad,8,2,247,0,1,0,35.76866,-5.80051,3983784
Casablanca,Anfa,Buy,Apartment,3,2,60,0,0,1,33.58218,-7.60049,1107608
Tangier,Centre Ville,Rent,Apartment,4,1,172,0,0,1,35.72914,-5.84114,13965
Marrakech,Medina,Buy,Villa,3,4,456,0,1,1,31.66588,-7.9803,7496971
Marrakech,Guéliz,Rent,Studio,1,1,42,0,0,1,31.58643,-7.95916,3540
Marrakech,Palmeraie,Buy,Apartment,4,1,150,0,0,0,31.60716,-8.00134,2255993
Marrakech,Palmeraie,Buy,Studio,1,1,32,0,0,0,31.64317,-8.00842,454428
Marrakech,Sidi Ghanem,Buy,Land,0,0,1492,0,0,0,31.63089,-7.9939,11429036
Tangier,Malabata,Rent,Apartment,2,3,103,0,0,1,35.72905,-5.81175,11771
Tangier,Centre Ville,Buy,Apartment,3,1,89,0,0,0,35.74543,-5.81536,790229
Casablanca,Maârif,Buy,Apartment,3,2,172,0,0,0,33.56998,-7.60077,2247468
Tangier,Centre Ville,Buy,Riad,8,3,270,1,0,1,35.73579,-5.82358,4070413
Tangier,Marshane,Buy,Apartment,4,1,140,0,0,1,35.74022,-5.85314,1292188
Tangier,Moujahidine,Buy,Apartment,2,1,174,0,0,0,35.73293,-5.83245,1713415
Casablanca,Bourgogne,Rent,Apartment,4,2,104,0,0,1,33.5909,-7.5691,10648
Rabat,Hay Riad,Rent,Apartment,2,2,142,0,0,0,34.00433,-6.85486,14859
Rabat,Agdal,Rent,Apartment,4,2,86,0,0,1,34.02505,-6.84021,8558
Marrakech,Palmeraie,Rent,Apartment,3,3,66,0,0,1,31.62783,-7.97739,7722
Marrakech,Palmeraie,Buy,Villa,6,2,446,1,1,1,31.60351,-7.96451,8882125
Casablanca,Sidi Maârouf,Buy,Apartment,3,1,109,0,0,1,33.5969,-7.56953,1387878
Tangier,Marshane,Rent,Apartment,4,3,82,0,0,1,35.77985,-5.82857,6967
Casablanca,Maârif,Rent,Apartment,4,1,61,0,0,0,33.5688,-7.58426,4965
Casablanca,Maârif,Buy,Riad,6,6,493,1,1,0,33.56851,-7.59067,9927564
Tangier,Malabata,Rent,Apartment,4,3,128,0,0,1,35.7573,-5.82405,14927
Rabat,Agdal,Rent,Villa,5,2,723,1,1,1,34.02043,-6.84509,100705
Marrakech,Sidi Ghanem,Buy,Land,0,0,769,0,0,0,31.59739,-7.98988,6071289
Tangier,Malabata,Buy,Apartment,3,3,115,0,0,1,35.79449,-5.80637,1540278
Marrakech,Guéliz,Rent,Riad,4,2,644,0,1,0,31.63668,-7.96974,74155
Marrakech,Guéliz,Rent,Apartment,2,3,77,0,0,1,31.61118,-7.99774,6393
Marrakech,Palmeraie,Buy,Riad,5,6,729,1,1,0,31.6618,-7.96116,15346483
Marrakech,Medina,Buy,Studio,1,1,53,0,0,1,31.63949,-7.97166,630194
Casablanca,Sidi Maârouf,Buy,Apartment,3,2,127,0,0,0,33.60144,-7.57617,1596517
Casablanca,Hay Mockh,Buy,Apartment,3,3,106,0,0,0,33.58677,-7.59399,1293483
Marrakech,Medina,Buy,Apartment,2,2,158,0,0,0,31.64571,-7.98649,1632602
Casablanca,Anfa,Buy,Apartment,4,3,60,0,0,0,33.54633,-7.57594,1049420
Casablanca,Anfa,Buy,Apartment,2,2,106,0,0,0,33.58387,-7.58612,1625516
Marrakech,Hivernage,Buy,Apartment,2,3,162,0,0,1,31.62176,-7.98201,2225764
Tangier,Centre Ville,Buy,Apartment,3,1,113,0,0,1,35.77536,-5.83433,982790
Rabat,Souissi,Buy,Apartment,2,3,107,0,0,0,33.99577,-6.82534,1096844
Casablanca,Anfa,Rent,Apartment,2,3,65,0,0,1,33.58395,-7.61058,10186
Casablanca,Hay Mockh,Buy,Riad,5,4,535,0,1,0,33.56647,-7.60204,9977463
Rabat,Océan,Rent,Apartment,3,3,139,0,0,0,33.978,-6.83094,10120
Rabat,Océan,Buy,Studio,1,1,45,0,0,1,34.03188,-6.8467,594356
Marrakech,Sidi Ghanem,Rent,Apartment,2,1,60,0,0,1,31.64365,-7.98092,5870
Casablanca,Anfa,Rent,Apartment,4,2,141,0,0,1,33.5766,-7.53009,19272
Casablanca,Sidi Maârouf,Buy,Riad,3,5,514,0,1,0,33.5766,-7.58651,10463961
Tangier,Malabata,Buy,Villa,4,4,295,0,1,0,35.76897,-5.85253,5348854
Tangier,Marshane,Buy,Apartment,3,3,70,0,0,1,35.76174,-5.79911,633945
Marrakech,Palmeraie,Rent,Apartment,2,3,132,0,0,0,31.61531,-8.00627,11914
Marrakech,Hivernage,Rent,Apartment,3,2,168,0,0,0,31.60115,-7.9691,15007
Tangier,Marshane,Rent,Apartment,3,2,94,0,0,0,35.77993,-5.79223,5544
Marrakech,Hivernage,Buy,Villa,7,2,359,0,1,0,31.65122,-7.96,7174787
Rabat,Hassan,Buy,Apartment,2,3,105,0,0,1,34.02746,-6.82311,1212833
Marrakech,Palmeraie,Rent,Villa,5,5,471,1,1,0,31.62279,-7.99689,68191
Rabat,Océan,Buy,Apartment,2,1,166,0,0,1,34.03807,-6.84629,1765059
Marrakech,Guéliz,Buy,Apartment,4,1,105,0,0,0,31.62859,-7.9964,1062742
Casablanca,Sidi Maârouf,Buy,Riad,5,3,231,1,1,1,33.57871,-7.55463,5106878
Marrakech,Guéliz,Buy,Studio,1,1,44,0,0,0,31.58778,-7.98484,465657
Marrakech,Guéliz,Buy,Apartment,2,1,166,0,0,1,31.6135,-7.98237,1671636
Marrakech,Hivernage,Buy,Land,0,0,505,0,0,0,31.62399,-7.96229,5703240
Tangier,Marshane,Buy,Apartment,4,3,180,0,0,1,35.74737,-5.82977,1628406
Rabat,Agdal,Buy,Apartment,2,1,85,0,0,1,33.99934,-6.85537,955552
